"Time","Round","Layer","Name","Status","Risk","FixClass","Metric","Value","Message","Path"
"2026-06-09 21:55:13","Round1","SSOT","VDF_Extraction_Params_SSOT.json","OK","LOW","PARALLEL_SAFE","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_Extraction_Params_SSOT.json"
"2026-06-09 21:55:13","Round1","SSOT","VDF_SupportiveTools_ImportManifest.json","OK","LOW","PARALLEL_SAFE","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_SupportiveTools_ImportManifest.json"
"2026-06-09 21:55:13","Round1","HEADER_REGISTRY","VDF_DataScope_HeaderRegistry_SSOT.json","OK","LOW","PARALLEL_SAFE","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_DataScope_HeaderRegistry_SSOT.json"
"2026-06-09 21:55:13","Round1","HEADER_MATRIX","VDF_DataScope_HeaderRegistry_Matrix.json","OK","LOW","PARALLEL_SAFE","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_DataScope_HeaderRegistry_Matrix.json"
"2026-06-09 21:55:13","Round1","SUPPORTIVE_TOOL","VeritasAegisNexus.py","OK","LOW","PARALLEL_SAFE","exists_sha256","4A9443686A8F5DE076A9F69D4CD00FAB9576180D17F9FE03F9FF59A526BE4D7D","File exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\50_Protection_Acceleration\VeritasAegisNexus.py"
"2026-06-09 21:55:13","Round1","SUPPORTIVE_LOCK","VeritasAegisNexus.py.freeze.lock.json","OK","LOW","PARALLEL_SAFE","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\50_Protection_Acceleration\VeritasAegisNexus.py.freeze.lock.json"
"2026-06-09 21:55:13","Round1","SUPPORTIVE_TOOL","VeritasCeleritas.py","OK","LOW","PARALLEL_SAFE","exists_sha256","ECB06BE4BADB7CE648E275A4C35A1AC44759F155AB39A137F9FBBBB7A536A1D0","File exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\50_Protection_Acceleration\VeritasCeleritas.py"
"2026-06-09 21:55:13","Round1","SUPPORTIVE_LOCK","VeritasCeleritas.py.freeze.lock.json","OK","LOW","PARALLEL_SAFE","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\50_Protection_Acceleration\VeritasCeleritas.py.freeze.lock.json"
"2026-06-09 21:55:13","Round1","HEADER_REGISTRY_CONTENT","Database Groups","OK","LOW","PARALLEL_SAFE","count","20","Database groups loaded.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_DataScope_HeaderRegistry_SSOT.json"
"2026-06-09 21:55:13","Round1","ROW_VALIDATION","VDF_TW_EquityUniverse","OK","LOW","PARALLEL_SAFE","required_metadata","ok","Required metadata exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_DataScope_HeaderRegistry_SSOT.json"
"2026-06-09 21:55:13","Round1","ROW_VALIDATION","VDF_TW_CompanyProfile","OK","LOW","PARALLEL_SAFE","required_metadata","ok","Required metadata exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_DataScope_HeaderRegistry_SSOT.json"
"2026-06-09 21:55:13","Round1","ROW_VALIDATION","VDF_TW_PriceDaily","OK","LOW","PARALLEL_SAFE","required_metadata","ok","Required metadata exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_DataScope_HeaderRegistry_SSOT.json"
"2026-06-09 21:55:13","Round1","ROW_VALIDATION","VDF_TW_TradingStats","OK","LOW","PARALLEL_SAFE","required_metadata","ok","Required metadata exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_DataScope_HeaderRegistry_SSOT.json"
"2026-06-09 21:55:13","Round1","ROW_VALIDATION","VDF_TW_MonthlyRevenue","OK","LOW","PARALLEL_SAFE","required_metadata","ok","Required metadata exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_DataScope_HeaderRegistry_SSOT.json"
"2026-06-09 21:55:13","Round1","ROW_VALIDATION","VDF_TW_FinancialStatement","OK","LOW","PARALLEL_SAFE","required_metadata","ok","Required metadata exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_DataScope_HeaderRegistry_SSOT.json"
"2026-06-09 21:55:13","Round1","ROW_VALIDATION","VDF_TW_FinancialRatio","OK","LOW","PARALLEL_SAFE","required_metadata","ok","Required metadata exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_DataScope_HeaderRegistry_SSOT.json"
"2026-06-09 21:55:13","Round1","ROW_VALIDATION","VDF_TW_FlowChip","OK","LOW","PARALLEL_SAFE","required_metadata","ok","Required metadata exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_DataScope_HeaderRegistry_SSOT.json"
"2026-06-09 21:55:13","Round1","ROW_VALIDATION","VDF_TW_MarginShort","OK","LOW","PARALLEL_SAFE","required_metadata","ok","Required metadata exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_DataScope_HeaderRegistry_SSOT.json"
"2026-06-09 21:55:13","Round1","ROW_VALIDATION","VDF_TW_DividendAction","OK","LOW","PARALLEL_SAFE","required_metadata","ok","Required metadata exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_DataScope_HeaderRegistry_SSOT.json"
"2026-06-09 21:55:13","Round1","ROW_VALIDATION","VDF_TW_CapitalAction","OK","LOW","PARALLEL_SAFE","required_metadata","ok","Required metadata exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_DataScope_HeaderRegistry_SSOT.json"
"2026-06-09 21:55:13","Round1","ROW_VALIDATION","VDF_TW_IndexDaily","OK","LOW","PARALLEL_SAFE","required_metadata","ok","Required metadata exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_DataScope_HeaderRegistry_SSOT.json"
"2026-06-09 21:55:13","Round1","ROW_VALIDATION","VDF_TW_ETFProfile","OK","LOW","PARALLEL_SAFE","required_metadata","ok","Required metadata exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_DataScope_HeaderRegistry_SSOT.json"
"2026-06-09 21:55:13","Round1","ROW_VALIDATION","VDF_TW_ETFHoldings","OK","LOW","PARALLEL_SAFE","required_metadata","ok","Required metadata exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_DataScope_HeaderRegistry_SSOT.json"
